feature,frequency,rank,docfreq,group
biggest_sourc,12,45555,12,all
sourc_revenu,12,45556,12,all
most_like,12,45557,12,all
cut_part,12,45558,12,all
part_effort,12,45559,12,all
effort_school,12,45560,12,all
offici_head,12,45561,12,all
head_expect,12,45562,12,all
expect_million,12,45563,12,all
million_shortfal,12,45564,12,all
shortfal_school,12,45565,12,all
yes_maria,12,45566,12,all
maria_paradzik,12,45567,12,all
paradzik_croatian,12,45568,12,all
croatian_cook,12,45569,12,all
cook_behind,12,45570,12,all
behind_counter,12,45571,12,all
counter_produc,12,45572,12,all
produc_absolut,12,45573,12,all
absolut_wonder,12,45574,12,all
wonder_farina,12,45575,12,all
farina_dumpl,12,45576,12,all
dumpl_chicken,12,45577,12,all
soup_carrot,12,45578,12,all
carrot_coin,12,45579,12,all
coin_bit,12,45580,12,all
bit_celeri,12,45581,12,all
celeri_light,12,45582,12,all
feather_dumpl,12,45583,12,all
dumpl_dot,12,45584,12,all
dot_parsley,12,45585,12,all
parsley_swim,12,45586,12,all
swim_light,12,45587,12,all
light_chicken,12,45588,12,all
chicken_broth,12,45589,12,all
broth_small,12,45590,12,all
piec_chicken,12,45591,12,all
soup_come,12,45592,12,all
come_small,12,45593,12,all
small_larg,12,45594,12,all
larg_serv,12,45595,12,all
first_elect,12,45596,12,all
elect_assembl,12,45597,12,all
assembl_elect,12,45598,12,all
elect_senat,12,45599,12,all
senat_won,12,45600,12,all
won_republican,12,45601,12,all
republican_nomin,12,45602,12,all
nomin_lieuten,12,45603,12,all
lieuten_governor,12,45604,12,all
governor_lost,12,45605,12,all
lost_general,12,45606,12,all
elect_gray,12,45607,12,all
gray_davi,12,45608,12,all
davi_term,12,45609,12,all
term_limit,12,45610,12,all
limit_forc,12,45611,12,all
forc_offic,12,45612,12,all
meet_need,12,45613,12,all
victori_kansa,12,45614,12,all
state_march,12,45615,12,all
march_kansa,12,45616,12,all
kansa_christen,12,45617,12,all
christen_allen,12,45618,12,all
allen_fieldhous,12,45619,12,all
first_assumpt,12,45620,12,all
assumpt_second,12,45621,12,all
tower_go,12,45622,12,all
go_said,12,45623,12,all
forget_helpless,12,45624,12,all
helpless_feel,12,45625,12,all
home_block,12,45626,12,all
brother_chronic,12,45627,12,all
chronic_kidney,12,45628,12,all
kidney_failur,12,45629,12,all
failur_kidney,12,45630,12,all
kidney_filtrat,12,45631,12,all
filtrat_station,12,45632,12,all
station_clean,12,45633,12,all
clean_blood,12,45634,12,all
blood_wast,12,45635,12,all
wast_materi,12,45636,12,all
materi_excess,12,45637,12,all
excess_fluid,12,45638,12,all
fluid_test,12,45639,12,all
test_call,12,45640,12,all
call_creatinin,12,45641,12,all
creatinin_clearanc,12,45642,12,all
clearanc_give,12,45643,12,all
give_reliabl,12,45644,12,all
reliabl_estim,12,45645,12,all
estim_well,12,45646,12,all
well_kidney,12,45647,12,all
kidney_filter,12,45648,12,all
filter_blood,12,45649,12,all
blood_valu,12,45650,12,all
valu_ml,12,45651,12,all
ml_min,12,45652,12,all
min_ml,12,45653,12,all
ml_s,12,45654,12,all
s_indic,12,45655,12,all
indic_normal,12,45656,12,all
normal_function,12,45657,12,all
function_clearanc,12,45658,12,all
clearanc_fall,12,45659,12,all
fall_person,12,45660,12,all
person_moder,12,45661,12,all
moder_decreas,12,45662,12,all
decreas_kidney,12,45663,12,all
kidney_function,12,45664,12,all
function_anyth,12,45665,12,all
anyth_lower,12,45666,12,all
lower_sever,12,45667,12,all
sever_stage,12,45668,12,all
stage_dialysi,12,45669,12,all
dialysi_kidney,12,45670,12,all
transplant_consid,12,45671,12,all
robert_mazzuca,12,45672,12,all
mazzuca_chief,12,45673,12,all
chief_scout,12,45674,12,all
scout_execut,12,45675,12,all
execut_boy,12,45676,12,all
joann_applewhit,12,45677,12,all
tom_mcneal,12,45678,12,all
unusu_long,12,45679,12,all
long_page,12,45680,12,all
page_stack,12,45681,12,all
stack_polic,12,45682,12,all
report_offer,12,45683,12,all
offer_rare,12,45684,12,all
rare_public,12,45685,12,all
public_glimps,12,45686,12,all
glimps_polic,12,45687,12,all
polic_handl,12,45688,12,all
handl_crimin,12,45689,12,all
crimin_investig,12,45690,12,all
investig_one,12,45691,12,all
four_investig,12,45692,12,all
investig_offic,12,45693,12,all
includ_koolhoven,12,45694,12,all
koolhoven_work,12,45695,12,all
work_precinct,12,45696,12,all
precinct_east,12,45697,12,all
east_precinct,12,45698,12,all
precinct_dunick,12,45699,12,all
dunick_dunick,12,45700,12,all
dunick_recent,12,45701,12,all
recent_assign,12,45702,12,all
assign_telephon,12,45703,12,all
telephon_report,12,45704,12,all
report_unit,12,45705,12,all
system_link,12,45706,6,all
engin_plane,12,45707,12,all
plane_tail,12,45708,12,all
tail_explod,12,45709,12,all
explod_send,12,45710,12,all
send_chunk,12,45711,12,all
chunk_metal,12,45712,12,all
metal_jet,12,45713,12,all
jet_three,12,45714,12,all
three_hydraul,12,45715,12,all
hydraul_system,12,45716,12,all
system_crew,12,45717,12,all
crew_knew,12,45718,12,all
knew_thing,12,45719,12,all
thing_turn,12,45720,12,all
right_use,12,45721,12,all
use_engin,12,45722,12,all
engin_vari,12,45723,12,all
vari_amount,12,45724,12,all
amount_thrust,12,45725,12,all
thrust_side,12,45726,12,all
manag_stay,12,45727,12,all
stay_compos,12,45728,12,all
compos_even,12,45729,12,all
even_third,12,45730,12,all
third_inning,12,45731,12,all
inning_walk,12,45732,12,all
walk_three,12,45733,12,all
three_got,12,45734,12,all
two_visit,12,45735,12,all
visit_catcher,12,45736,12,all
catcher_carlo,12,45737,12,all
carlo_santana,12,45738,12,all
santana_one,12,45739,12,all
one_manag,12,45740,12,all
manag_manni,12,45741,12,all
manni_acta,12,45742,12,all
burkart_suggest,12,45743,12,all
suggest_organ,12,45744,12,all
organ_provid,12,45745,12,all
provid_various,12,45746,12,all
various_induc,12,45747,12,all
get_compani,12,45748,12,all
compani_attent,12,45749,12,all
attent_instanc,12,45750,12,all
instanc_said,12,45751,12,all
area_downtown,12,45752,12,all
downtown_san,12,45753,12,all
diego_central,12,45754,12,all
central_busi,12,45755,12,all
busi_district,12,45756,12,all
district_littl,12,45757,12,all
itali_seem,12,45758,12,all
seem_offer,12,45759,12,all
offer_rang,12,45760,12,all
rang_spot,12,45761,12,all
spot_new,12,45762,12,all
new_construct,12,45763,12,all
construct_occur,12,45764,12,all
occur_right,12,45765,12,all
right_incent,12,45766,12,all
good_freshman,12,45767,6,all
neither_beaverton,12,45768,12,all
beaverton_hillsboro,12,45769,12,all
hillsboro_want,12,45770,12,all
want_aloha,12,45771,12,all
aloha_leader,12,45772,12,all
leader_say,12,45773,12,all
say_aloha,12,45774,12,all
aloha_voter,12,45775,12,all
voter_histor,12,45776,12,all
histor_support,12,45777,12,all
support_tax,12,45778,12,all
measur_communiti,12,45779,12,all
communiti_drain,12,45780,12,all
drain_resourc,12,45781,12,all
resourc_bring,12,45782,12,all
real_revenu,12,45783,12,all
revenu_though,12,45784,12,all
two_citi,12,45785,12,all
citi_agre,12,45786,12,all
agre_eventu,12,45787,12,all
eventu_split,12,45788,12,all
split_aloha,12,45789,12,all
aloha_along,12,45790,12,all
along_school,12,45791,12,all
boundari_neither,12,45792,12,all
neither_made,12,45793,12,all
made_move,12,45794,12,all
move_annex,12,45795,12,all
job_california,12,45796,12,all
california_get,12,45797,12,all
get_six,12,45798,12,all
month_emot,12,45799,12,all
emot_capit,12,45800,12,all
punish_instead,12,45801,12,all
avail_prepar,12,45802,12,all
prepar_pie,12,45803,12,all
crust_easi,12,45804,12,all
easi_mix,12,45805,12,all
mix_made,12,45806,12,all
made_homemad,12,45807,12,all
homemad_pie,12,45808,12,all
pie_much,12,45809,12,all
easier_time,12,45810,12,all
time_save,12,45811,12,all
save_make,12,45812,12,all
make_crust,12,45813,12,all
crust_scratch,12,45814,12,all
scratch_can,12,45815,12,all
make_impress,12,45816,12,all
impress_lattic,12,45817,12,all
lattic_top,12,45818,12,all
one_entri,12,45819,12,all
entri_wrote,12,45820,12,all
wrote_care,12,45821,12,all
care_three,12,45822,12,all
children_germani,12,45823,12,all
germani_day,12,45824,12,all
day_end,12,45825,12,all
made_sure,12,45826,12,all
sure_children,12,45827,12,all
children_even,12,45828,12,all
even_bath,12,45829,12,all
bath_put,12,45830,12,all
put_bed,12,45831,12,all
bed_read,12,45832,12,all
read_went,12,45833,12,all
went_sleep,12,45834,12,all
two_inherit,12,45835,12,all
inherit_ministeri,12,45836,12,all
ministeri_talent,12,45837,12,all
talent_father,12,45838,12,all
father_rev,12,45839,12,all
rev_john,12,45840,12,all
john_richard,12,45841,12,all
richard_bryant,12,45842,12,all
bryant_known,12,45843,12,all
known_creat,12,45844,12,all
creat_baltimor,12,45845,12,all
baltimor_first,12,45846,12,all
first_megachurch,12,45847,12,all
megachurch_led,12,45848,12,all
led_citi,12,45849,12,all
citi_histor,12,45850,12,all
histor_bethel,12,45851,12,all
a.m._church,12,45852,12,all
church_1970s,12,45853,12,all
1970s_80s,12,45854,12,all
80s_mother,12,45855,12,all
mother_contribut,12,45856,12,all
contribut_rev,12,45857,12,all
rev_cecelia,12,45858,12,all
cecelia_william,12,45859,12,all
william_bryant,12,45860,12,all
bryant_grandfath,12,45861,12,all
grandfath_rev,12,45862,12,all
rev_harrison,12,45863,12,all
harrison_j,12,45864,12,all
j_bryant,12,45865,12,all
bryant_also,12,45866,12,all
led_bethel,12,45867,12,all
a.m._stint,12,45868,12,all
eva_veneer,12,45869,12,all
veneer_strength,12,45870,12,all
strength_cover,12,45871,12,all
cover_insecur,12,45872,12,all
insecur_mar,12,45873,12,all
mar_say,12,45874,12,all
say_larg,12,45875,12,all
larg_anger,12,45876,12,all
anger_energi,12,45877,12,all
energi_mask,12,45878,12,all
mask_mani,12,45879,12,all
mani_fear,12,45880,12,all
fear_blood,12,45881,12,all
blood_make,12,45882,12,all
us_human,12,45883,12,all
weston_spent,12,45884,12,all
month_guard,12,45885,12,all
guard_safe,12,45886,12,all
hous_south,12,45887,12,all
africa_safe,12,45888,12,all
hous_one,12,45889,12,all
one_beauti,12,45890,12,all
beauti_girlfriend,12,45891,12,all
girlfriend_nora,12,45892,12,all
nora_arnezed,12,45893,12,all
arnezed_medic,12,45894,12,all
medic_school,12,45895,12,all
student_know,12,45896,12,all
know_noth,12,45897,12,all
noth_real,12,45898,12,all
real_work,12,45899,12,all
work_excit,12,45900,12,all
excit_weston,12,45901,12,all
weston_spend,12,45902,12,all
hour_duti,12,45903,12,all
duti_bore,12,45904,12,all
bore_skull,12,45905,12,all
skull_open,12,45906,12,all
open_campaign,12,45907,12,all
campaign_superior,12,45908,12,all
superior_david,12,45909,12,all
david_barlow,12,45910,12,all
barlow_brendan,12,45911,12,all
brendan_gleeson,12,45912,12,all
gleeson_better,12,45913,12,all
better_assign,12,45914,12,all
assign_time,12,45915,12,all
time_stuck,12,45916,12,all
meet_near,12,45917,12,all
noth_paper,12,45918,12,all
paper_unless,12,45919,12,all
want_truck,12,45920,12,all
driver_go,12,45921,12,all
go_health,12,45922,12,all
care_field,12,45923,12,all
said_mcmillan,12,45924,12,all
angel_mayor,12,45925,12,all
mayor_antonio,12,45926,12,all
antonio_villaraigosa,12,45927,12,all
villaraigosa_earlier,12,45928,12,all
month_poncho,12,45929,12,all
poncho_distribut,12,45930,12,all
distribut_rain,12,45931,12,all
rain_soak,12,45932,12,all
soak_occupi,12,45933,12,all
occupi_l.a,12,45934,12,all
l.a_protest,12,45935,12,all
protest_said,12,45936,12,all
wednesday_encamp,12,45937,12,all
encamp_next,12,45938,12,all
next_citi,12,45939,12,all
hall_continu,12,45940,12,all
continu_indefinit,12,45941,12,all
verghes_frequent,12,45942,12,all
frequent_write,12,45943,12,all
articl_topic,12,45944,12,all
topic_import,12,45945,12,all
import_lost,12,45946,12,all
lost_art,12,45947,12,all
art_perform,12,45948,12,all
perform_physic,12,45949,12,all
physic_exam,12,45950,12,all
exam_public,12,45951,12,all
public_new,12,45952,12,all
yorker_washington,12,45953,12,all
washington_post,12,45954,12,all
year_mileston,12,45955,12,all
mileston_famili,12,45956,12,all
famili_kill,12,45957,12,all
kill_sept,12,45958,12,all
sept_death,12,45959,12,all
death_osama,12,45960,12,all
laden_follow,12,45961,12,all
follow_10th,12,45962,12,all
10th_anniversari,12,45963,12,all
anniversari_terrorist,12,45964,12,all
terrorist_attack,12,45965,12,all
attack_now,12,45966,12,all
now_anoth,12,45967,12,all
anoth_pain,12,45968,12,all
pain_chapter,12,45969,12,all
chapter_set,12,45970,12,all
set_begin,12,45971,12,all
begin_prosecut,12,45972,12,all
prosecut_khalid,12,45973,12,all
moham_self,12,45974,12,all
self_proclaim,12,45975,12,all
proclaim_mastermind,12,45976,12,all
pay_million,12,45977,12,all
bill_pass,12,45978,12,all
pass_senat,12,45979,12,all
senat_without,12,45980,12,all
without_debat,12,45981,12,all
debat_without,12,45982,12,all
without_opposit,12,45983,12,all
percent_august,12,45984,12,all
parera_open,12,45985,12,all
open_fire,12,45986,12,all
fire_oct,12,45987,12,all
oct_king,12,45988,12,all
king_peopl,12,45989,12,all
peopl_left,12,45990,12,all
left_front,12,45991,12,all
offic_co,12,45992,12,all
worker_said,12,45993,12,all
said_lyle,12,45994,12,all
lyle_wolf,12,45995,12,all
wolf_one,12,45996,12,all
one_owner,12,45997,12,all
owner_realti,12,45998,12,all
realti_firm,12,45999,12,all
corner_privat,12,46000,12,all
privat_offic,12,46001,12,all
gov_mark,12,46002,12,all
mark_dayton,12,46003,12,all
dayton_veto,12,46004,12,all
veto_high,12,46005,12,all
high_prioriti,12,46006,12,all
prioriti_gop,12,46007,12,all
gop_tax,12,46008,12,all
bill_friday,12,46009,12,all
friday_drew,12,46010,12,all
drew_angri,12,46011,12,all
angri_respons,12,46012,12,all
respons_legisl,12,46013,12,all
legisl_leader,12,46014,12,all
leader_concern,12,46015,12,all
concern_ill,12,46016,12,all
ill_persist,12,46017,12,all
persist_monday,12,46018,12,all
monday_climact,12,46019,12,all
climact_vote,12,46020,12,all
vote_vike,12,46021,12,all
vike_stadium,12,46022,12,all
nation_refuge,12,46023,12,all
refuge_agenc,12,46024,12,all
agenc_elev,12,46025,12,all
elev_hollywood,12,46026,12,all
hollywood_star,12,46027,12,all
star_goodwil,12,46028,12,all
goodwil_ambassador,12,46029,12,all
ambassador_special,12,46030,12,all
special_envoy,12,46031,12,all
envoy_role,12,46032,12,all
role_see,12,46033,12,all
see_repres,12,46034,12,all
repres_organ,12,46035,12,all
organ_diplomat,12,46036,12,all
diplomat_level,12,46037,12,all
level_govern,12,46038,12,all
govern_diplomat,12,46039,12,all
part_beauti,12,46040,12,all
beauti_liber,12,46041,12,all
liber_element,12,46042,12,all
element_score,12,46043,12,all
belgrad_serbia,12,46044,12,all
serbia_serbian,12,46045,12,all
serbian_polic,12,46046,12,all
polic_uncov,12,46047,12,all
uncov_paint,12,46048,12,all
paint_believ,12,46049,12,all
believ_french,12,46050,12,all
french_impressionist,12,46051,12,all
impressionist_paul,12,46052,12,all
paul_cezann,12,46053,12,all
cezann_stolen,12,46054,12,all
stolen_privat,12,46055,12,all
privat_swiss,12,46056,12,all
swiss_museum,12,46057,12,all
biggest_art,12,46058,12,all
art_theft,12,46059,12,all
theft_europ,12,46060,12,all
europ_time,12,46061,12,all
pensk_crew,12,46062,12,all
crew_rehab,12,46063,12,all
rehab_acr,12,46064,12,all
acr_corner,12,46065,12,all
corner_consid,12,46066,12,all
import_retail,12,46067,12,all
retail_spot,12,46068,12,all
spot_beachwood,12,46069,12,all
beachwood_spend,12,46070,12,all
spend_total,12,46071,12,all
million_employ,12,46072,12,all
employ_peopl,12,46073,12,all
peopl_includ,12,46074,12,all
includ_skill,12,46075,12,all
skill_labor,12,46076,12,all
labor_mechan,12,46077,12,all
mechan_posit,12,46078,12,all
posit_crucial,12,46079,12,all
crucial_non,12,46080,12,all
non_porsch,12,46081,12,all
porsch_buy,12,46082,12,all
buy_economi,12,46083,12,all
layng_might,12,46084,12,all
might_suspect,12,46085,12,all
suspect_one,12,46086,12,all
thing_see,12,46087,12,all
lot_press,12,46088,12,all
press_shirt,12,46089,12,all
shirt_tailor,12,46090,12,all
tailor_black,12,46091,12,all
black_blazer,12,46092,12,all
blazer_countri,12,46093,12,all
countri_hold,12,46094,12,all
hold_cattl,12,46095,12,all
car_plus,12,46096,12,all
plus_time,12,46097,12,all
time_journal,12,46098,12,all
journal_newspap,12,46099,12,all
publish_door,12,46100,12,all
door_announc,12,46101,12,all
announc_visit,12,46102,12,all
visit_feb,12,46103,12,all
feb_front,12,46104,12,all
recent_got,12,46105,12,all
percent_sale,12,46106,9,all
nbc_newsman,12,46107,12,all
newsman_brian,12,46108,12,all
brian_william,12,46109,12,all
william_cover,12,46110,12,all
cover_eye,12,46111,12,all
watch_daughter,12,46112,12,all
daughter_allison,12,46113,12,all
allison_steami,12,46114,12,all
steami_scene,12,46115,12,all
scene_hbo,12,46116,12,all
hbo_show,12,46117,12,all
show_girl,12,46118,12,all
fun_catch,12,46119,12,all
senat_major,12,46120,12,all
major_leader,12,46121,12,all
leader_dian,12,46122,12,all
dian_rosenbaum,12,46123,12,all
rosenbaum_d,12,46124,12,all
d_portland,12,46125,12,all
portland_call,12,46126,12,all
call_short,12,46127,12,all
short_caucus,12,46128,12,all
caucus_organ,12,46129,12,all
organ_democrat,12,46130,12,all
democrat_hybrid,12,46131,12,all
hybrid_measur,12,46132,12,all
measur_senat,12,46133,12,all
senat_vote,12,46134,12,all
vote_sen,12,46135,12,all
sen_floyd,12,46136,12,all
floyd_prozanski,12,46137,12,all
prozanski_d,12,46138,12,all
d_eugen,12,46139,12,all
eugen_said,12,46140,12,all
said_measur,12,46141,12,all
measur_move,12,46142,12,all
forward_week,12,46143,12,all
week_separ,12,46144,12,all
separ_bill,12,46145,12,all
bill_joint,12,46146,12,all
joint_confer,12,46147,12,all
confer_committe,12,46148,12,all
committe_agre,12,46149,12,all
agre_amend,12,46150,12,all
amend_gun,12,46151,12,all
gun_record,12,46152,12,all
record_measur,12,46153,12,all
measur_make,12,46154,12,all
success_like,12,46155,12,all
ward_found,12,46156,12,all
found_meteorit,12,46157,12,all
meteorit_everi,12,46158,12,all
everi_contin,12,46159,12,all
contin_antarctica,12,46160,12,all
antarctica_goe,12,46161,12,all
goe_astrobob,12,46162,12,all
astrobob_websit,12,46163,12,all
websit_said,12,46164,12,all
said_instant,12,46165,12,all
instant_knew,12,46166,12,all
knew_rare,12,46167,12,all
rare_meteorit,12,46168,12,all
meteorit_known,12,46169,12,all
known_cm,12,46170,12,all
cm_carbonac,12,46171,12,all
carbonac_chondrit,12,46172,12,all
chondrit_base,12,46173,12,all
base_part,12,46174,12,all
part_fusion,12,46175,12,all
fusion_crust,12,46176,12,all
crust_atmospher,12,46177,12,all
atmospher_entri,12,46178,12,all
entri_one,12,46179,12,all
side_rock,12,46180,12,all
cours_presid,12,46181,12,all
presid_real,12,46182,12,all
real_problem,12,46183,12,all
problem_polici,12,46184,12,all
polici_fail,12,46185,12,all
fail_chang,12,46186,12,all
chang_subject,12,46187,12,all
subject_told,12,46188,12,all
us_almost,12,46189,12,all
almost_billion,12,46190,12,all
billion_stimulus,12,46191,12,all
stimulus_spend,12,46192,12,all
spend_pass,12,46193,12,all
pass_reviv,12,46194,12,all
reviv_economi,12,46195,12,all
economi_reduc,12,46196,12,all
reduc_unemploy,12,46197,12,all
unemploy_percent,12,46198,12,all
percent_three,12,46199,12,all
later_unemploy,12,46200,12,all
unemploy_stand,12,46201,12,all
stand_percent,12,46202,12,all
republican_insid,12,46203,12,all
insid_believ,12,46204,12,all
make_kasich,12,46205,12,all
kasich_dewin,12,46206,12,all
dewin_feud,12,46207,12,all
feud_go,12,46208,12,all
year_democrat,12,46209,12,all
democrat_year,12,46210,12,all
year_won,12,46211,12,all
won_one,12,46212,12,all
one_nonjudici,12,46213,12,all
nonjudici_statewid,12,46214,12,all
statewid_offic,12,46215,12,all
offic_creat,12,46216,12,all
creat_republican,12,46217,12,all
republican_power,12,46218,12,all
power_vacuum,12,46219,12,all
vacuum_void,12,46220,12,all
void_step,12,46221,12,all
step_ohio,12,46222,12,all
ohio_hous,12,46223,12,all
speaker_jon,12,46224,12,all
jon_hust,12,46225,12,all
littl_understood,12,46226,12,all
understood_caus,12,46227,12,all
caus_hoard,12,46228,12,all
hoard_although,12,46229,12,all
although_definit,12,46230,12,all
definit_genet,12,46231,12,all
genet_compon,12,46232,12,all
compon_said,12,46233,12,all
said_dr,12,46234,12,all
dr_carol,12,46235,12,all
carol_mathew,12,46236,12,all
mathew_director,12,46237,12,all
director_ucsf,12,46238,12,all
ucsf_obsess,12,46239,12,all
disord_clinic,12,46240,12,all
saint_peter,12,46241,12,all
tiger_big,12,46242,12,all
win_credit,12,46243,12,all
credit_includ,12,46244,12,all
one_rival,12,46245,12,all
rival_shaker,12,46246,12,all
height_st,12,46247,12,all
st_edward,12,46248,12,all
edward_villa,12,46249,12,all
joseph_st,12,46250,12,all
st_ignatius,12,46251,12,all
late_also,12,46252,12,all
also_seem,12,46253,12,all
job_compani,12,46254,12,all
compani_left,12,46255,12,all
behind_aw,12,46256,12,all
jockey_rafael,12,46257,12,all
rafael_bejarano,12,46258,12,all
portman_percent,12,46259,6,all
report_generat,12,46260,12,all
generat_bolster,12,46261,12,all
bolster_counti,12,46262,12,all
execut_charli,12,46263,12,all
charli_dooley,12,46264,12,all
dooley_call,12,46265,12,all
call_properti,12,46266,12,all
properti_tax,12,46267,12,all
increas_cover,12,46268,12,all
cover_pay,12,46269,12,all
rais_counti,12,46270,12,all
counti_employe,12,46271,12,all
govern_west,12,46272,12,all
mani_environment,12,46273,12,all
environment_group,12,46274,12,all
group_tout,12,46275,12,all
tout_wind,12,46276,12,all
farm_altern,12,46277,12,all
altern_oil,12,46278,12,all
oil_gas,12,46279,12,all
gas_explor,12,46280,12,all
explor_gov,12,46281,12,all
gov_jon,12,46282,12,all
jon_corzin,12,46283,12,all
corzin_gave,12,46284,12,all
gave_salazar,12,46285,12,all
salazar_tour,12,46286,12,all
tour_jersey,12,46287,12,all
jersey_atlant,12,46288,12,all
atlant_wind,12,46289,12,all
farm_atlant,12,46290,12,all
citi_state,12,46291,12,all
state_first,12,46292,12,all
first_wind,12,46293,12,all
farm_five,12,46294,12,all
five_foot,12,46295,12,all
foot_high,12,46296,12,all
high_turbin,12,46297,12,all
turbin_provid,12,46298,12,all
provid_power,12,46299,12,all
spokesman_anthoni,12,46300,12,all
anthoni_guglielmi,12,46301,12,all
guglielmi_declin,12,46302,12,all
say_rooftop,12,46303,12,all
rooftop_spectat,12,46304,12,all
spectat_spot,12,46305,12,all
whether_stand,12,46306,12,all
stand_roof,12,46307,12,all
roof_crime,12,46308,12,all
crime_stress,12,46309,12,all
stress_public,12,46310,12,all
public_safeti,12,46311,12,all
safeti_issu,12,46312,12,all
earth_reward,12,46313,12,all
reward_motiv,12,46314,12,all
head_head,12,46315,12,all
#sschat_internet,11,46316,11,all
internet_equal,11,46317,11,all
equal_big,11,46318,11,all
big_headach,11,46319,11,all
headach_today,11,46320,11,all
alba_bobbi,11,46321,11,all
updo_rodeo,11,46322,11,all
rodeo_drive,11,46323,11,all
drive_holiday,11,46324,11,all
holiday_light,11,46325,11,all
light_ceremoni,11,46326,11,all
ceremoni_stylebistro,11,46327,11,all
stylebistro_stylebistro,11,46328,11,all
stylebistro_jessica,11,46329,11,all
alba_s,11,46330,11,all
s_bobbi,11,46331,11,all
statist_show,11,46332,11,all
yeah_nervous,11,46333,11,all
nervous_second,11,46334,11,all
second_think,11,46335,11,all
think_1st,11,46336,11,all
2nd_third,11,46337,11,all
third_multipl,11,46338,11,all
multipl_late,11,46339,11,all
late_pick,11,46340,11,all
pick_set,11,46341,11,all
see_today,11,46342,11,all
shock_price,11,46343,11,all
price_autograph,11,46344,11,all
autograph_prize,11,46345,11,all
prize_discount,11,46346,11,all
discount_playoff,11,46347,11,all
playoff_ticket,11,46348,11,all
someon_screw,11,46349,11,all
screw_motion,11,46350,11,all
motion_detector,11,46351,11,all
detector_light,11,46352,11,all
light_bulb,11,46353,11,all
bulb_liter,11,46354,11,all
just_twist,11,46355,11,all
twist_back,11,46356,11,all
back_third,11,46357,11,all
third_time,11,46358,11,all
mari_jane,11,46359,11,all
best_rebuild,11,46360,11,all
rebuild_year,11,46361,11,all
year_live,11,46362,11,all
just_start,11,46363,11,all
look_well,11,46364,11,all
shoutout_new,11,46365,11,all
new_interview,11,46366,11,all
interview_week,11,46367,11,all
even_walk,11,46368,11,all
walk_stair,11,46369,11,all
yeah_appl,11,46370,11,all
appl_martini,11,46371,11,all
follow_can,11,46372,11,all
can_repli,11,46373,11,all
better_tri,11,46374,11,all
dinner_time,11,46375,11,all
rhode_island,11,46376,11,all
alright_day,11,46377,11,all
two_ahead,11,46378,11,all
ahead_schedul,11,46379,11,all
schedul_let,11,46380,11,all
let_magic,11,46381,11,all
magic_begin,11,46382,11,all
chang_direct,11,46383,11,all
good_call,11,46384,11,all
god_read,11,46385,11,all
read_one,11,46386,11,all
quot_vinni,11,46387,11,all
vinni_cerrato,11,46388,11,all
cerrato_#redskin,11,46389,11,all
#redskin_draft,11,46390,11,all
draft_head,11,46391,11,all
head_explod,11,46392,11,all
explod_goe,11,46393,11,all
goe_boom,11,46394,11,all
stop_read,11,46395,11,all
book_thief,11,46396,11,all
thief_pick,11,46397,11,all
thought_prayer,11,46398,11,all
prayer_go,11,46399,11,all
peopl_affect,11,46400,11,all
affect_#tornado,11,46401,11,all
#tornado_south,11,46402,11,all
hoe_day,11,46403,11,all
lori_get,11,46404,11,all
get_held,11,46405,11,all
held_onto,11,46406,11,all
onto_bb,11,46407,11,all
bb_longest,11,46408,11,all
longest_award,11,46409,11,all
googl_learn,11,46410,11,all
learn_python,11,46411,11,all
python_friday,11,46412,11,all
night_nerd,11,46413,11,all
inning_pitch,11,46414,11,all
advic_ask,11,46415,11,all
ask_alreadi,11,46416,11,all
alreadi_know,11,46417,11,all
know_answer,11,46418,11,all
answer_wish,11,46419,11,all
wish_erica,11,46420,11,all
erica_jong,11,46421,11,all
1st_term,11,46422,11,all
term_prez,11,46423,11,all
prez_pass,11,46424,11,all
pass_#immigr,11,46425,11,all
#immigr_#reform,11,46426,11,all
#reform_go,11,46427,11,all
go_#romney,11,46428,11,all
#romney_#obama,11,46429,11,all
#obama_can,11,46430,11,all
can_2nd,11,46431,11,all
2nd_term,11,46432,11,all
let_see,11,46433,11,all
wrangl_hamster,11,46434,11,all
hamster_libyan,11,46435,11,all
libyan_drive,11,46436,11,all
drive_speak,11,46437,11,all
speak_seek,11,46438,11,all
seek_asylum,11,46439,11,all
asylum_malaysia,11,46440,11,all
malaysia_elect,11,46441,11,all
elect_sobrieti,11,46442,11,all
sobrieti_colleg,11,46443,11,all
food_exercis,11,46444,11,all
see_viper,11,46445,11,all
viper_angel,11,46446,11,all
angel_king,11,46447,11,all
king_tonight,11,46448,11,all
benign_opposit,11,46449,11,all
opposit_malign,11,46450,11,all
malign_i.e,11,46451,11,all
i.e_cancer,11,46452,11,all
cancer_keloidsurvey.com,11,46453,11,all
crave_mapl,11,46454,11,all
mapl_glaze,11,46455,11,all
glaze_donut,11,46456,11,all
donut_come,11,46457,11,all
start_tkmb,11,46458,11,all
tkmb_project,11,46459,11,all
project_group,11,46460,11,all
group_lazi,11,46461,11,all
haha_best,11,46462,11,all
go_sampl,11,46463,11,all
sampl_legend,11,46464,11,all
legend_work,11,46465,11,all
work_pleas,11,46466,11,all
u_good,11,46467,11,all
friday_almost,11,46468,11,all
almost_caught,11,46469,11,all
caught_dvr,11,46470,11,all
dvr_got,11,46471,11,all
got_thru,11,46472,11,all
